,ARTIST,BORN-DIED,URL,BioText
4578,"SICKERT, Walter Richard","(b. 1860, München, d. 1942, Bathampton)",https://www.wga.hu/bio/s/sickert/biograph.html,"
English painter, printmaker, teacher and writer of German birth. Sickert was one of the most influential British artists of this century. He is often called a painter's painter, appealing primarily to artists working in the figurative tradition; there are few British figurative painters of the 20th century whose development can be adequately discussed without reference to Sickert's subject-matter or innovative techniques. He had a direct influence on the Camden Town Group and the Euston Road School, while his effect on Frank Auerbach, Howard Hodgkin and Francis Bacon was less tangible."
4579,"SIERRA VIDAL, Tomás de","(b. ca. 1654, Santalla del Bierzo, d. 1725, Medina de Ríoseco)",https://www.wga.hu/bio/s/sierra/biograph.html,"
Spanish sculptor. After staying in Valladolid, he settled in Medina de Rioseco. Among his four sculptor sons who dedicated themselves to polychromy or assembly of altarpieces, Pedro de Sierra (1702-before 1760) was a notable artist in the Spanish Rococo.



"
4580,"SIGNAC, Paul","(b. 1863, Paris, d. 1935, Paris)",https://www.wga.hu/bio/s/signac/biograph.html,"
French painter, printmaker and writer. He came from a well-to-do family of shopkeepers. A visit to the exhibition of Claude Monet's works organized by Georges Charpentier at the offices of La Vie moderne in 1880 decided him on an artistic career and encouraged him to try painting out of doors."
4581,"SIGNORELLI, Luca","(b. ca. 1450, Cortona, d. 1523, Cortona)",https://www.wga.hu/bio/s/signorel/biograph.html,"Italian painter from Cortona, active in various cities of central Italy, notably Arezzo, Florence, Orvieto, Perugia, and Rome. According to Vasari, Signorelli was a pupil of Piero della Francesca and this seems highly probable on stylistic grounds, for his solid figures and sensitive handling of light echo the work of the master. Signorelli differed from Piero, however, in his interest in the representation of action, which put him in line with contemporary Florentine artists such as the Pollaiuolo brothers. The Scourging of Christ (c. 1480), a signed processional banner for the church of Santa Maria del Mercato at Fabriano, reveals his developed handling of anatomy. Between 1477 and 1482 he decorated the Sacristy of St John in the Santuario della Santa Casa (Sanctuary of the Holy House) at Loreto.

"
4582,"SIGNORELLI, Francesco","(b. ca. 1495, Cortona, d. 1553, Cortona)",https://www.wga.hu/bio/s/signorex/biograph.html,"
Italian painter, Luca Signorelli's nephew and artistic heir, Francesco Signorelli, who was active in his native Cortona and Umbria. He was the pupil of Luca, he collaborated with him, and he executed works in his uncle's late style in the decades following Luca's death in 1523.



"
4583,"SIGNORINI, Telemaco","(b. 1835, Firenze, d. 1901, Firenze)",https://www.wga.hu/bio/s/signorin/biograph.html,"
Italian painter, writer, critic, illustrator, etcher and teacher. He was a major figure of the Macchiaioli group, painting primarily landscapes, seascapes and street scenes in towns and villages in Tuscany and Liguria. As with many of the Macchiaioli, he did not always date his paintings, and their chronology must be deduced from exhibition catalogues and other contemporary sources. As a writer and critic he was the most ardent spokesman for, and promoter of, the Macchiaioli and wrote with insight and cutting wit about the art world of the second half of the 19th century.



"
4584,"SILO, Adam","(b. ca. 1674, Amsterdam, d. 1772, Amsterdam)",https://www.wga.hu/bio/s/silo/biograph.html,"
Dutch painter, etcher, mezzotint engraver, draughtsman, instrument maker, modeller, goldsmith, shipbuilder and writer. Silo worked as a master shipbuilder and sea captain until he was 30, but by c. 1694 or shortly after he had learnt how to paint from Theodor van Pee (c. 1668-1746)."
4585,"SILOÉ, Diego de",(c. 1495-1563),https://www.wga.hu/bio/s/siloe/diego/biograph.html,"
Diego de Siloé, Spanish architect and sculptor, was one of the leading figures in the transition from Gothic to Renaissance in Spanish art. He was the son and pupil of Gil de Siloé, a sculptor of uncertain origin (both Orleans and Antwerp are suggested as his native cilty). Diego formed his style in Italy where he collaborated with Bartolomé Ordoñez. By 1519 he returned to Burgos where he carried out several important commissions in the cathedral. It was as an architect rather than as a sculptor that he emerged as one of the great figures of Spanish arts. His masterpiece is Granada Cathedral, where he took over as architect in 1528.



"
4586,"SILOÉ, Gil de","(d. ca. 1501, Burgos)",https://www.wga.hu/bio/s/siloe/gil/biograph.html,"
Sculptor of uncertain origins (contemporary references suggest both Orleans and Antwerp as his native city). He settled in Burgos and is regarded as the outstanding Spanish sculptor of the 15th century and the last great exponent of the Gothic tradition. Gil's extant work includes two royal tombs (1489-93) in the monastery of Miraflores, Burgos: the first of John II of Castile and his wife Isabel of Portugal, the second of their son Prince Alfonso."
4587,"SILVANI, Gherardo","(b. 1579, Firenze, d. 1675, Firenze)",https://www.wga.hu/bio/s/silvani/gherardo/biograph.html,"
Italian architect and sculptor, part of a family of artists, father of Pier Francesco Silvani. He was active mainly in Florence and other sites in Tuscany."
4588,"SILVANI, Pier Francesco","(b. 1620, Firenze, d. 1685, Pisa)",https://www.wga.hu/bio/s/silvani/pier/biograph.html,"
Italian architect and designer, active in Florence and other sites in Tuscany. He was part of a family of artists of Sienese origin. Following the confiscation of goods decreed in 1536 by Cosimo (later Cosimo I, Duke of Florence and Grand Duke of Tuscany), Francesco Silvani was obliged to pursue a modest commercial career. He had three sons, Silvano Silvani, Salvatore Silvani and Gherardo Silvani. At the beginning of the 17th century the Silvani were considered one of the rising Florentine families, due in particular to the professional success of Gherardo, whose own son, Pier Francesco Silvani, carried on the successful career of his father."
4589,"SILVESTRE, Israël","(b. 1621, Nancy, d. 1691, Paris)",https://www.wga.hu/bio/s/silvest/israel/biograph.html,"
French engraver and draughtsman, member of a family of artists. About 1634 or 1635 he arrived in Paris, where his uncle Israël Henriet taught him to draw and engrave and published his prints. Between 1638 and 1641 Silvestre travelled in Italy; records show that he was there again c. 1643 and in 1653. After the second visit, his Vues d'Italie (Faucheux, no. 10) appeared, followed by Vues de Paris et des environs (1645; F 50); Ports de mer (1648; F 15 and 1650-51); Paysages (1654); a second set of Vues d'Italie and prints of the Ballet Royal's Noces de Tétis (1655; F 207); and Vues de châteaux (F 62) dedicated (1658) to Louis XIV."
4590,"SILVESTRE, Louis de","(b. 1675, Sceaux, d. 1760, Paris)",https://www.wga.hu/bio/s/silvest/louis/biograph.html,"
French painter, the son of Israël Silvestre. He was first apprenticed to his father, going on to study under Charles Le Brun and then Bon Boullogne. In 1694 he competed unsuccessfully for the Prix de Rome but left nevertheless for Italy. In Rome he met Carlo Maratti; he also visited Venice and Piedmont."
4591,SILVESTRO DELL'AQUILA,(active 1471-1504 in Central Italy),https://www.wga.hu/bio/s/silvestr/biograph.html,"

Italian sculptor and painter. He was probably the son of the goldsmith Giacomo di Paolo Sulmona, recorded as resident in L'Aquila by 1467. Silvestro is first documented in 1471, sharing a workshop with Giovanni Biascuccio, and again at the end of the decade in partnership with the Florentine Francesco Trugi. The earliest documented work by the sculptor is a tabernacle with St James (untraced) commissioned by the ecclesiastical authorities of Tornimparte on 12 February 1476. In 1476 he was also commissioned to execute, in L'Aquila Cathedral, a funerary monument (damaged 1703) to Amico Agnifili, Bishop of L'Aquila (reg. 1431-76). A contract for materials dated 15 September 1476 allows a partial reconstruction of the original form of the marble monument. The surviving sepulchre with an effigy of Agnifili was flanked by niche figures (untraced) of St George and St Maximian. The lunette sculpture specified in the document can perhaps be identified with a relief of the Virgin and Child (L'Aquila, S Marciana). Agnifili's tomb was close in type to Florentine models such as Desiderio da Settignano's tomb of Carlo Marsuppini (Florence, Santa Croce). The familiarity with contemporary Florentine sculpture suggests a period of residence in Tuscany, and Silvestro may have been in Florence in the late 1460s or early 1470s.



"
4592,SIMON VON TAISTEN,"(b. ca. 1455, Taisten, d. ca. 1530)",https://www.wga.hu/bio/s/simon/biograph.html,"
Tyrolean painter (Simone da Tesido in Italy), active in the province of Welsberg-Taisten in the southern Tyrol. He was influenced by his Tyrolean contemporaries Michael and Friedrich Pacher. By 1484 he was the head of a flourishing and highly active workshop, capable of executing large scale altarpieces and fresco cycles. One such fresco cycle, and perhaps his most ambitious, is that depicting scenes from the life of Saint Christopher, and the Crucifixion in the Church of St. Nicholas in Obertilliach.



"
4593,SIMÓN DE COLONIA,(c. 1445-c. 1511),https://www.wga.hu/bio/s/simon_c/biograph.html,"
Spanish architect and sculptor, son of architect Juan de Colonia and father of architect and sculptor Francisco de Colonia (c. 1470-1542)."
4594,SIMONE MARTINI,"(b. 1280/85, Siena, d. 1344, Avignon)",https://www.wga.hu/bio/s/simone/biograph.html,"
Sienese painter, the pupil of Duccio, who developed the use of outline for the sake of linear rhythm as well as the sophisticated colour harmonies implicit in Duccio. He was also deeply influenced by the sculpture of Giovanni Pisano, and even more by French Gothic art."
4595,"SIMONE CAMALDOLESE, Don",(active 1378–1405 in Florence),https://www.wga.hu/bio/s/simone_c/biograph.html,"
Italian illuminator. He was a Camaldolese monk of Santa Maria degli Angeli, Florence, the scriptorium of which was an important centre of manuscript production. Documented there between 1378 and 1389, he was a slightly younger contemporary of Don Silvestro dei Gherarducci, and he was probably the teacher of Lorenzo Monaco. His signature Simon de Senis in an Antiphonary completed in 1381 (Florence, Biblioteca Medicea-Laurenziana) indicates that he was from Siena, although his work shows both Florentine and Sienese stylistic traits. His sweet, lyrical colour range of pale straw-yellows and lively turquoise shades shows knowledge of such Sienese artists as Lippo Vanni, while the ponderous forms are typical of the prevalent style practiced by such artists as Andrea and Jacopo di Cione Orcagna and Giovanni del Biondo in mid-14th-century Florence.



"
4596,SIMONE DEI CROCEFISSI,"(b. ca. 1330, d. 1399, Bologna)",https://www.wga.hu/bio/s/simone_d/biograph.html,"
Simone dei Crocefissi (also known as Simone di Filippo) was an Italian painter, active in Bologna. He belonged to the school of Vitale da Bologna. In the later fourteenth century several painters left Bologna for other centres and were more or less absorbed into the patterns of their adopted territories. Simone dei Crocefissi is the most important and prolific of the panel painters who maintained the Bolognese tradition in Bologna, and the clear colours of his fundamentally calm art link him closely to the miniaturists, the predominant artists among the painters in Bologna."
4597,"SIMONINI, Francesco","(b. 1686, Parma, d. ca. 1755, Venezia, or Firenze)",https://www.wga.hu/bio/s/simonini/biograph.html,"
Italian painter. His date of birth is recorded in the register of the baptistery at Parma (no. 246), so correcting that (1689) given in all the earliest sources. He trained under Francesco Monti (1646-1712) and Pier Ilario Spolverini (1657-1734) in his home town and became a successful painter of battle scenes. It is probable that the young painter soon moved to Florence, where he studied the paintings of Jacques Courtois and copied 24 of his battle scenes. Later it is said that Simonini visited Rome. He certainly worked in Bologna, where he was documented as the 'painter of the most eminent Cardinal Ruffo, Papal ambassador in Bologna', a post the Cardinal held from August 1721 to August 1727."
4598,"SIMONIS, Eugène","(b. 1810, Liège, d. 1882, Bruxelles)",https://www.wga.hu/bio/s/simonis/biograph.html,"
Belgian sculptor. He started his career at the Liège École de Dessin between 1825 and about 1826, when he was taught by François-Joseph Dewandre (1758-1835). Receiving a grant to continue his studies, he went to live in Rome (1828-35), where he was a pupil of Mathieu Kessels and Carlo Finelli. The influence of their mildly Neo-classical style is evident in his early works. After his return to Brussels he exhibited Innocence, depicting a young girl playing with a viper (marble, 1839; Musées Royaux des Beaux-Arts, Brussels)."
4599,"SINGLETON, Henry","(b. 1766, London, d. 1839, London)",https://www.wga.hu/bio/s/singleto/biograph.html,"
English painter and illustrator. His father died when he was young, and he was brought up by his uncle, the miniature painter William Singleton (d 1793). In 1782 he entered the Royal Academy Schools in London and in 1784 won a silver medal for a drawing from life, exhibiting at the Royal Academy for the first time the same year. He showed considerable promise and in 1788 won a gold medal for a painting inspired by John Dryden's ode Alexander's Feast that was especially praised by Reynolds. In 1793 Singleton was commissioned by the Royal Academy to paint the group portrait the Royal Academicians Assembled in their Council Chamber (London, Royal Academy). He soon became noted for his paintings inspired by the Bible and from literary sources, among them Manto and Tiresias (London, Tate Gallery) from John Dryden's Oedipus, and for his depictions of contemporary historical events, of which the watercolour Design Commemorative of the Abolition of the Slave Trade (1807; London, British Museum) is an example."
4600,"SIRANI, Elisabetta","(b. 1638, Bologna, d. 1665, Bologna)",https://www.wga.hu/bio/s/sirani/elisabet/biograph.html,"
Italian woman painter, daughter of Giovanni Andrea Sirani, who had been the principal assistant of Guido Reni. Her talent was encouraged by the writer Malvasia, who later wrote an adulatory biography of her in his 'Felsina Pittrice' (1678)."
4601,"SIRANI, Giovanni Andrea","(b. 1610, Bologna, d. 1670, Bologna)",https://www.wga.hu/bio/s/sirani/giovanni/biograph.html,"
Italian painter and etcher, who served a brief initial apprenticeship with Giacomo Cavedone before entering the school of Guido Reni, whose most devoted pupil and assistant he became. His work closely follows the late works of Reni; through whom he received much prestige. His paintings can be found in the local churches: the Presentation at the Temple in the Oratorio dei Preti, the Virgin in the Church of San Giorgio, the Crucifixion in the church of San Benedetto, the Last Supper in the Church of San Girolamo della Certosa."
4602,"SISLEY, Alfred","(b. 1839, Paris, d. 1899, Moret-sur-Loing)",https://www.wga.hu/bio/s/sisley/biograph.html,"
French/British impressionist landscape painter, born in Paris to English parents. He studied under Corot, Gleyre, and Courbet and was (1873) a founding member of the Impressionist group. After 1871, Sisley lived modestly at Moret-sur-Loing and painted subtly shimmering small-town landscapes that reveal a wistful, lyrical sensibility. Influenced by his friends Renoir and Monet in his selection of colours, Sisley was less daring than Monet in his use of the ""rainbow palette"" and closer to the Barbizon School tradition."
4603,"SITTOW, Michel","(b. ca. 1468, Reval, d. 1525, Reval)",https://www.wga.hu/bio/s/sittow/biograph.html,"
Flemish painter of Estonian birth. His career is well documented, though only a few securely attributed paintings survive. His work as a painter of portraits and small devotional works for princely patrons represents an international and courtly extension of the early Netherlandish school.

"
4604,"SKARBINA, Franz","(b. 1849, Berlin, d. 1910, Berlin)",https://www.wga.hu/bio/s/skarbina/biograph.html,"
German painter and illustrator. His portrayals of the fashionable Berlin were particularly popular."
4605,"SKOVGAARD, Peter Christian","(b. 1817, Ringsted, d. 1875, København)",https://www.wga.hu/bio/s/skovgaar/father/biograph.html,"
Danish painter, part of a family of painters. He was a landscape painter who continued the tradition of his short-lived friends Købke and Lundbye, becoming Denmark's leading landscapist in the 1850s and 1860s. He was a realist, and his paintings are characterized by cool clarity and architectural composition."
4606,"SKOVGAARD, Joakim","(b. 1856, København, d. 1933, København)",https://www.wga.hu/bio/s/skovgaar/son/biograph.html,"
Danish painter, part of a family of painters, son of Peter Christian Skovgaard. He was trained in drawing and painting by his father in the Danish Golden Age tradition. He studied at the Royal Danish Academy of Fine Arts from 1871 to 1876 and attended Léon Bonnat's school in Paris in the winter of 1880-81 where he was influenced by the trend towards Realism. In the 1880s, he travelled to Italy and to Greece, where he was accompanied by Kristian Zahrtmann, developing an interest in Symbolism. In Rome, he was influenced by the Impressionist approach to painting taken by Theodor Philipsen."
4607,"SLAUGHTER, Stephen","(b. 1697, London, d. 1765, London)",https://www.wga.hu/bio/s/slaughte/biograph.html,"
English painter. In 1712 he joined Sir Godfrey Kneller's Academy, London, where he studied alongside Bartholomew Dandridge and Marcellus Laroon (1679-1772). He may also have attended the St Martin's Lane Academy in 1720. He was abroad in Flanders and Paris in the 1720s and 1730s, returning to London probably in 1733."
4608,"SLAVÍÈEK, Antonín","(b. 1870, Praha, d. 1910, Praha)",https://www.wga.hu/bio/s/slavicek/biograph.html,"
Czech landscape painter, a founder of the Modern School of Czech painting, noted for his expressive landscapes and city scenes. Slavíček was born in Prague and from 1887 to 1889, and again 1894-1899, studied at the Academy of Graphic Arts under Julius Mařák (1832-1899), who considered him his most gifted pupil. He inherited his teacher's studio after Mařák's death in 1899, but soon closed shop to pursue his own creative paths. He was a member of the Mánes Union of Artists and took part in their exhibitions from 1898. He later developed a style derived from Impressionism."
4609,"SLAVONA, Maria","(b. 1865, Lübeck, d. 1931, Berlin)",https://www.wga.hu/bio/s/slavona/biograph.html,"
Maria Slavona (pseudonym of Maria Schorer), German Impressionist painter. She attended the women's art schools of Munich and Berlin. She was a student of Käthe Kollwitz (1867-1945). "
4610,"SLEVOGT, Max","(b. 1868, Landshut, d. 1932, Neukastel)",https://www.wga.hu/bio/s/slevogt/biograph.html,"
German painter, printmaker and illustrator. Together with Max Liebermann and Lovis Corinth, Slevogt was among the principal exponents of German Impressionism and was influenced by Millet and Courbet."
4611,"ŒLEWIÑSKI, W³adis³aw","(b. 1856, Bialynin, nr Mikolajew, d. 1918, Paris)",https://www.wga.hu/bio/s/slewinsk/biograph.html,"
Polish painter. He was born into the gentry and administered his estate in Poland before travelling to Paris in 1888. Once there he studied at the Académie Colarossi where he met Gauguin. The impression this encounter made on him and Gauguin's encouragement prompted Ślewiński to dedicate himself to art. He submitted to Gauguin's artistic and personal influence, spending time with him in Paris and, from 1889, in Pont-Aven and Le Pouldu in Brittany. Seascapes painted during this period include Cliffs in Brittany (Upper Silesian Museum, Bytom). In 1891 Gauguin painted a portrait of Ślewiński (National Museum of Western Art, Tokyo) and presented it to him."
4612,"SLINGELANDT, Pieter Cornelisz. van","(b. 1640, Leiden, d. 1691, Leiden)",https://www.wga.hu/bio/s/slingela/biograph.html,"
It was during the 1660s, the decade immediately following his tenure in Dou's studio - he presumably studied with the master during the late 1650s - that van Slingeland produced his best work. Like Dou, and undoubtedly inspired by him (and by the impetus of the art market), van Slingelandt painted numerous images of domestic virtue which feature meticulously painted interiors filled with a profusion of household motifs. Van Slingelandt's use of chiaroscuro and the general disposition of space are analogous as well."
4613,"SLODTZ, Paul-Ambroise","(b. 1702, Paris, d. 1758, Paris)",https://www.wga.hu/bio/s/slodtz/paul_amb/biograph.html,"
French sculptor, son of Sébastien Slodtz (1655-1726). He frequently collaborated with his elder brother Sébastien-Antoine (1694-1754), whom he succeeded in the office of Dessinateur de la Chambre et du Cabinet du Roi in 1754. In 1743 he was received as a member of the Académie Royale with a marble statue of the Fall of Icarus (Louvre, Paris), a work of considerable distinction in conception and execution. However, his work, apart from that on which he collaborated with Sébastien-Antoine, is not extensive. It included a marble statue of Joan of Arc as Pallas Athena (1753-5; destroyed), made for the city of Rouen, where he was a member of the Académie. His charming bas-relief Angels in the graceful Communion Chapel at Saint-Merry, Paris are effective and completely uniform in style - although separated in execution by more than a decade. In the porch at Saint-Sulpice the bas-reliefs are more serious and less purely charming."
4614,"SLODTZ, René-Michel","(b. 1705, Paris, d. 1764, Paris)",https://www.wga.hu/bio/s/slodtz/rene_mic/biograph.html,"
French sculptor (also called Michel-Ange Slodtz), member of a family of sculptors, designers, and decorators. He was the son of Sébastien Slodtz (1655-1726), who was Flemish by birth. In 1724 and 1726 he won second place in the Prix de Rome competitions but nevertheless was sent to study at the Académie de France in Rome in 1728; he soon attracted the attention of the director Nicolas Vleughels, of whom he carved a lively bust (marble, 1736, Jacquemart-André, Paris) and whose tomb he later made (marble, after 1737, S Luigi dei Francesi, Rome). One of his tasks as a student was to carve a marble copy (1731-36) of Michelangelo's Christ in S Maria sopra Minerva, which earned him his nickname. He stayed at the Académie until 1736, considerably longer than was usual, but eventually set up his own studio in Rome, and he quickly became one of the most important sculptors in the city. He was in Rome from 1728 to 1747."
4615,"SLUTER, Claus","(b. ca. 1350, Haarlem, d. 1406, Dijon)",https://www.wga.hu/bio/s/sluter/biograph.html,"
Influential master of early Netherlandish sculpture, who moved beyond the dominant French taste of the time and into highly individual monumental, naturalistic forms. The works of Claus Sluter infuse realism with spirituality and monumental grandeur. His influence was extensive among both painters and sculptors of 15th-century northern Europe."
4616,"SMART, John",(1741-1811),https://www.wga.hu/bio/s/smart/biograph.html,"
English painter, one of the leading miniaturists of his period. His style was meticulous, bright, and pretty. He worked mainly in London, but was in India 1785-96."
4617,"SMERALDI, Francesco",(active 1592-1631 in Venice),https://www.wga.hu/bio/s/smeraldi/biograph.html,"
Italian architect, active in Venice, also known as Il Fracà. He was the proto (main architect) in the Scuola Grande di San Rocco, and in that capacity he provided design for the altar of the Chapel of SS Sacramento in the church. He is responsible for the construction of the façade of the church San Pietro in Castello, the high altar of the church Santa Maria Formosa and the restoration of the Palazzo Corfù on the Grand Canal.



"
4618,"SMEYERS, Egide","(b. 1634, Mechelen, d. 1710, Mechelen)",https://www.wga.hu/bio/s/smeyers/biograph.html,"
Egide (Egidius, Gillis) Smeyers was a Flemish painter. He belonged to a family in Mechelen which counted many artists among them. He studied under his father Nicholas, later under Jan Verhoeven. In friendship for his companion and master Lucas Franchoys the Younger he finished many of the latter's incomplete works after his death. Many of Smeyers's works are at the Sint-Janskerk in Mechelen."
4619,"SMIRKE, Robert the Younger","(b. 1781, Wigton, d. 1867, London)",https://www.wga.hu/bio/s/smirke/biograph.html,"
English architect, born into a family of artists. He studied the Neoclassical style with Sir John Soane. In 1796, he entered the Royal Academy of London and traveled across Europe for several years before establishing his architectural career in London. Some of his major commissions include the Royal Mint in London, moved from the Tower of London to its new location in 1809, and the central façade of the British Museum from 1823 to 1831."
4620,"SMIT, Aernout","(b. ca. 1641, Amsterdam, d. 1710, Amsterdam)",https://www.wga.hu/bio/s/smit/biograph.html,"
Dutch painter. He was the pupil of Jan Theunisz. Blanckerhoff (1628-1669). His early works are characterized by light grey tonalities and a very good perspective. Later he became strongly influenced by Ludolf Backhuysen, the most important Dutch marine painter of the later part of the 17th century. Under his influence his marine paintings became more colourful. The majority of his marine paintings was executed between 1667 and 1678."
4621,"SMITH, George","(b. ca. 1714, Chicester, d. 1776, Chichester)",https://www.wga.hu/bio/s/smith/biograph.html,"
English painter, one of three brothers who were all artists in their native town of Chichester in the mid-18th century, and amongst the first native practitioners of the pure landscape. Their style derives ultimately from the exemplars of Claude Lorraine, but with a curiously English air. They enjoyed a great popularity during the third quarter of the 18th century. Of the three, George was the most prolific and successful, and exhibited frequently at the annual exhibitions of the Society of Artists from 1760 until two years before his death, in Chichester."
4622,"SMYTHSON, Robert","(b. ca. 1534, Crosby Ravensworth, d. 1614, Wollaton)",https://www.wga.hu/bio/s/smythson/biograph.html,"
English architect, mason by training. Little is known about his birth and upbringing - his first mention in historical records comes in 1556, when he was stonemason for the house at Longleat, built by Sir John Thynne. He later designed Hardwick Hall, Wollaton Hall, Burton Agnes Hall, and other significant projects. Historically, a number of other Elizabethan houses, such as Gawthorpe Hall have been attributed to him on stylistic grounds."
4623,"SNAYERS, Pieter","(b. 1592, Antwerpen, d. 1667, Bruxelles)",https://www.wga.hu/bio/s/snayers/biograph.html,"
Flemish painter. The son of a city messenger for Antwerp, he was an apprentice of Sebastiaen Vrancx, although he is not listed as such in the records of the Antwerp Guild of St Luke. He became a master of the Guild in 1612-13. The paintings of his early Antwerp period adopt the style and subject-matter of his master: scenes of skirmishes and robberies on country roads, represented as lively and colourful events. Snayers married a niece of the painter Cornelis Schut on 25 September 1618 and continued to live in Antwerp until the second half of the 1620s. Until 1625-26 he regularly paid his dues to the Guild. Shortly afterwards he moved to Brussels."
4624,"SNELLINCK, Jan I","(b. ca. 1544, Mechelen, d. 1638, Antwerpen)",https://www.wga.hu/bio/s/snellinc/biograph.html,"
Flemish draughtsman, painter, tapestry designer and art dealer. He was a blood relation of the Brueghel family (through his mother, Corneila Verhulst), and his two marriages connected him with other artists of Antwerp. In 1574 he married Helena de Jode, daughter of the engraver and publisher Gerard de Jode (1509/17-1591). Snellinck worked for his father-in-law producing designs for prints. In 1586 Snellinck was married again to Paulina Cuypers, who was a relative of Van Dyck's mother, Maria."
4625,"SNIJERS, Peter","(b. 1681, Antwerpen, d. 1752, Antwerpen)",https://www.wga.hu/bio/s/snijers/biograph.html,"
Peter Snijers (also Peeter Snyers), Flemish painter, draughtsman and art collector. He was a pupil of Alexander van Bredael (1663-1720). He was registered as a master of the Antwerp Guild of Saint Luke in 1707. He became in 1741 one of the directors of the Antwerp Academy, which eventually replaced the Guild of Saint Luke."
4626,"SNYDERS, Frans","(b. 1579, Antwerpen, d. 1657, Antwerpen)",https://www.wga.hu/bio/s/snyders/biograph.html,"
Baroque artist who was the most noted 17th-century painter of hunting scenes and animals in combat. He studied under Pieter Brueghel the Younger, and afterward under Hendrik van Balen. He visited Italy in 1608. In 1611 he married Margaretha de Vos, the sister of the Flemish painters Cornelis and Paul de Vos.
"
4627,"SOANE, Sir John","(b. 1753, Goring, d. 1837, London)",https://www.wga.hu/bio/s/soane/biograph.html,"
English architect and collector, notable for his original, highly personal interpretations of the Neoclassical style. He is considered one of the most inventive European architects of his time."
4628,"SODOMA, Il","(b. 1477, Vercelli, d. 1549, Siena)",https://www.wga.hu/bio/s/sodoma/biograph.html,"
Il Sodoma (originally Giovanni Antonio Bazzi), Italian painter, whose work bridges the High Renaissance and Mannerist styles. He was active chiefly in and around Siena, where he settled in 1501. Vasari, who disliked him, explains the origin of his nickname  - 'the sodomite' - in this fashion: 'His manner of life was licentious and dishonourable, and as he always boys and beardless youths about him of whom he was inordinately fond, this earned him the nickname of Sodoma; but instead of feeling shame, he gloried in it, writing stanzas and verses on it, singing them to the accompaniment of the lute.' (Sodoma, who was married and had children) himself used the name in his signature, and Vasari's story has been questioned. Vasari also tells us that Sodoma kept a menagerie of strange animals 'so that his home resembled a veritable Noah's ark.'

"
4629,"SØDRING, Frederik Hansen","(b. 1809, Aalborg, d. 1862, Hellerup)",https://www.wga.hu/bio/s/sodring/biograph.html,"
Danish landscape painter. He spent some time living in Norway with his parents before studying at the Royal Danish Academy of Fine Arts in Copenhagen beginning in 1825. There he initially studied under Jens Peter Møller (1783-1854), but his greatest influence was from Johan Christian Dahl. For his debut at Charlottenborg in 1828 Sødring presented two copies after Dahl, and in the years that followed the Norwegian painter's views on art and artistic principles came to be of crucial importance to Sødring's own work."
4630,"SOEST, Gerard","(b. ca. 1600, d. 1681, London)",https://www.wga.hu/bio/s/soest/biograph.html,"
Dutch painter, active in England. He is traditionally stated to have come from Soest in Westphalia but was almost certainly Dutch by birth and training. He probably came to England in the late 1640s, and his earliest works show some influence from William Dobson. His earliest dated work was painted in 1646. Although he had a respectable practice he never established himself in the most fashionable circles in London and was never employed at the court."
4631,"SOGLIANI, Giovanni Antonio","(b. 1492, Firenze, d. 1544, Firenze)",https://www.wga.hu/bio/s/sogliani/biograph.html,"
Italian painter. He trained with Lorenzo di Credi, to whom he remained closely attached; he is recorded as an executor of Lorenzo's will in 1531. After collaborating on works in the style of Lorenzo, from 1515 he had an independent shop and began to develop his own style. In the St Martin for Orsanmichele in Florence, for example, he complemented his master's manner with a sfumato reflecting contemporary Florentine painting. The attribution of another work of this period, the Last Supper in the convent of S Maria di Candeli, Florence, has been disputed, but it is certainly characteristic of Sogliani. The remarkable altarpiece of the Martyrdom of St Acazio (Florence, S Lorenzo) of 1521 reflects the work of Andrea del Sarto. Vasari recorded that Sogliani was a follower of Fra Bartolommeo, and this is confirmed by the style of the monumental figures in such works as St Bridget Imposing the Rule (1522) and the Trinity with SS James, Mary Magdalene and Catherine (both Florence, Museo S Salvi), as well as the Allegory of the Immaculate Conception (Florence, Accademia) and the altarpiece of the Virgin and Child with SS Jerome and Anselm for S Maria at Ripa, near Empoli."
4632,"SOHIER, Hector","(d. ca. 1560, Normandy)",https://www.wga.hu/bio/s/sohier/biograph.html,"
French architect. He was active in Caen where he built the east end of the church of Saint-Pierre. Biographical data are not available.



"
4633,"SOHLBERG, Harald","(b. 1877, Christiania, d. 1935, Oslo)",https://www.wga.hu/bio/s/sohlberg/biograph.html,"
Norwegian painter and printmaker. Sohlberg decided to be a painter when young, but his father wished him to follow a thorough training as a craftsman. Sohlberg therefore enrolled at the Royal School of Drawing in Kristiania (Christiania until 1877, now Oslo) in 1885 under the interior designer Wilhelm Krogh (1829-1913) and stayed at the school until 1890. Subsequently, he attended night classes under the graphic artist and painter Johan Nordhagen (1856-1956) both in the autumn of 1906 and also from 1911 to 1917, when he concentrated on printmaking."
4634,"SOKOLOV, Pyotr Fyodorovich","(b. 1791, Moscow, d. 1848, Stary Merchik)",https://www.wga.hu/bio/s/sokolov/biograph.html,"
Russian painter. He studied at the Academy of Arts in St. Petersburg from 1800 to 1810 and continued to live there until 1846, when he moved to Moscow. He was the first Russian master to paint portraits only in watercolours (without the use of bodycolour), a technique that supplanted the miniature portrait during the period 1820-50."
